rider_id,signup_date,home_city,customer_segment
R014238,2024-06-17,Riverton,Regular
R014239,2024-08-02,Hillview,Occasional
R014240,2025-04-22,Metroville,Regular
R014241,2025-07-12,Lakewood,Occasional
R014242,2024-10-19,Riverton,Regular
R014243,2025-04-15,Metroville,Regular
R014244,2024-01-05,Lakewood,Occasional
R014245,2024-08-01,Riverton,Regular
R014246,2025-11-30,Metroville,Occasional
R014247,2025-02-25,Lakewood,Frequent
R014248,2025-09-27,Riverton,Occasional
R014249,2024-06-08,Metroville,Regular
R014250,2024-07-31,Metroville,Occasional
R014251,2025-12-14,Riverton,Occasional
R014252,2025-12-31,Riverton,Occasional
R014253,2025-10-03,Lakewood,Occasional
R014254,2024-08-20,Lakewood,Regular
R014255,2025-08-09,Metroville,Occasional
R014256,2024-12-01,Riverton,Frequent
R014257,2025-09-09,Metroville,Occasional
R014258,2025-09-15,Hillview,Regular
R014259,2024-11-14,Riverton,Regular
R014260,2024-08-10,Metroville,Occasional
R014261,2025-12-14,Riverton,Occasional
R014262,2024-11-25,Hillview,Occasional
R014263,2024-11-11,Hillview,Occasional
R014264,2025-05-02,Riverton,Occasional
R014265,2025-11-16,Metroville,Frequent
R014266,2024-04-05,Riverton,Occasional
R014267,2025-12-21,Riverton,Frequent
R014268,2024-11-05,Lakewood,Frequent
R014269,2024-01-19,Metroville,Occasional
R014270,2024-08-14,Hillview,Regular
R014271,2024-12-04,Lakewood,Frequent
R014272,2025-05-10,Metroville,Occasional
R014273,2025-02-18,Metroville,Regular
R014274,2024-04-09,Metroville,Regular
R014275,2024-12-23,Lakewood,Regular
R014276,2024-06-19,Metroville,Frequent
R014277,2024-07-16,Lakewood,Occasional
R014278,2025-06-04,Metroville,Occasional
R014279,2025-08-11,Metroville,Regular
R014280,2024-04-24,Metroville,Occasional
R014281,2025-03-16,Lakewood,Regular
R014282,2024-11-04,Lakewood,Regular
R014283,2024-09-03,Lakewood,Regular
R014284,2025-06-05,Riverton,Frequent
R014285,2024-07-01,Lakewood,Regular
R014286,2025-07-14,Riverton,Regular
R014287,2024-10-20,Metroville,Frequent
R014288,2024-03-10,Lakewood,Occasional
R014289,2025-08-02,Metroville,Regular
R014290,2025-09-15,Lakewood,Occasional
R014291,2025-02-16,Riverton,Regular
R014292,2025-06-13,Riverton,Frequent
R014293,2024-04-18,Lakewood,Frequent
R014294,2024-09-05,Lakewood,Occasional
R014295,2024-09-13,Metroville,Frequent
R014296,2025-07-13,Hillview,Occasional
R014297,2024-09-14,Metroville,Regular
R014298,2025-06-17,Metroville,Frequent
R014299,2024-08-12,Metroville,Regular
R014300,2025-03-15,Hillview,Regular
R014301,2024-06-02,Hillview,Frequent
R014302,2025-02-12,Metroville,Occasional
R014303,2024-02-29,Metroville,Regular
R014304,2025-06-21,Riverton,Regular
R014305,2024-01-22,Metroville,Regular
R014306,2026-01-01,Metroville,Frequent
R014307,2025-09-06,Lakewood,Occasional
R014308,2025-02-27,Lakewood,Occasional
R014309,2025-10-27,Lakewood,Frequent
R014310,2025-08-14,Riverton,Occasional
R014311,2024-04-14,Riverton,Regular
R014312,2025-06-28,Lakewood,Frequent
R014313,2024-10-03,Metroville,Frequent
R014314,2025-09-18,Metroville,Regular
R014315,2025-09-24,Hillview,Frequent
R014316,2025-11-29,Metroville,Regular
R014317,2024-11-26,Lakewood,Occasional
R014318,2024-05-21,Metroville,Regular
R014319,2024-04-01,Metroville,Regular
R014320,2024-05-01,Lakewood,Frequent
R014321,2025-12-26,Metroville,Occasional
R014322,2025-03-05,Riverton,Occasional
R014323,2024-09-14,Lakewood,Occasional
R014324,2024-11-24,Riverton,Occasional
R014325,2024-05-06,Riverton,Regular
R014326,2025-02-21,Metroville,Regular
R014327,2024-11-07,Riverton,Occasional
R014328,2025-08-07,Hillview,Occasional
R014329,2024-01-16,Metroville,Occasional
R014330,2025-11-13,Riverton,Regular
R014331,2024-02-14,Riverton,Frequent
R014332,2024-11-01,Riverton,Frequent
R014333,2024-09-06,Metroville,Regular
R014334,2025-06-09,Metroville,Occasional
R014335,2025-04-26,Metroville,Occasional
R014336,2024-05-24,Metroville,Regular
R014337,2024-12-25,Lakewood,Regular
R014338,2025-01-26,Hillview,Occasional
R014339,2024-12-05,Lakewood,Occasional
R014340,2024-01-16,Lakewood,Frequent
R014341,2024-05-10,Metroville,Regular
R014342,2025-01-03,Lakewood,Regular
R014343,2024-07-09,Riverton,Regular
R014344,2025-02-03,Hillview,Regular
R014345,2024-04-29,Lakewood,Occasional
R014346,2025-06-22,Lakewood,Frequent
R014347,2024-05-17,Metroville,Occasional
R014348,2025-04-20,Hillview,Occasional
R014349,2025-09-04,Metroville,Regular
R014350,2024-09-19,Metroville,Regular
R014351,2024-04-12,Lakewood,Regular
R014352,2024-01-05,Metroville,Frequent
R014353,2024-09-20,Metroville,Occasional
R014354,2024-03-25,Hillview,Occasional
R014355,2025-10-07,Metroville,Occasional
R014356,2025-12-13,Metroville,Occasional
R014357,2025-12-18,Metroville,Regular
R014358,2025-11-06,Metroville,Regular
R014359,2025-03-05,Hillview,Occasional
R014360,2024-08-25,Riverton,Regular
R014361,2024-11-22,Hillview,Regular
R014362,2024-07-08,Hillview,Frequent
R014363,2025-09-07,Riverton,Occasional
R014364,2024-11-15,Lakewood,Regular
R014365,2024-10-08,Lakewood,Occasional
R014366,2025-05-20,Riverton,Frequent
R014367,2024-09-30,Riverton,Frequent
R014368,2024-09-18,Lakewood,Regular
R014369,2024-06-15,Lakewood,Regular
R014370,2024-02-19,Riverton,Regular
R014371,2024-01-28,Metroville,Regular
R014372,2024-10-21,Lakewood,Occasional
R014373,2025-12-29,Lakewood,Regular
R014374,2024-07-09,Lakewood,Frequent
R014375,2025-04-14,Lakewood,Regular
R014376,2024-08-25,Riverton,Occasional
R014377,2024-08-09,Riverton,Regular
R014378,2024-04-29,Metroville,Regular
R014379,2025-02-16,Lakewood,Occasional
R014380,2025-04-27,Metroville,Regular
R014381,2024-09-13,Metroville,Occasional
R014382,2025-01-20,Metroville,Regular
R014383,2024-12-14,Riverton,Occasional
R014384,2024-07-17,Riverton,Occasional
R014385,2025-05-21,Metroville,Frequent
R014386,2025-02-09,Hillview,Occasional
R014387,2024-02-18,Lakewood,Occasional
R014388,2024-12-26,Riverton,Occasional
R014389,2024-10-12,Lakewood,Regular
R014390,2025-08-05,Riverton,Frequent
R014391,2024-08-12,Lakewood,Regular
R014392,2025-11-30,Metroville,Frequent
R014393,2025-03-26,Metroville,Occasional
R014394,2024-04-05,Riverton,Occasional
R014395,2024-10-22,Hillview,Frequent
R014396,2025-10-09,Riverton,Occasional
R014397,2024-07-05,Riverton,Regular
R014398,2025-05-30,Metroville,Regular
R014399,2025-07-27,Riverton,Frequent
R014400,2025-05-21,Hillview,Occasional
R014401,2024-03-07,Lakewood,Frequent
R014402,2024-09-30,Lakewood,Regular
R014403,2024-09-11,Metroville,Occasional
R014404,2024-09-08,Metroville,Occasional
R014405,2025-10-05,Metroville,Regular
R014406,2024-01-05,Riverton,Occasional
R014407,2025-01-29,Riverton,Occasional
R014408,2025-12-19,Metroville,Regular
R014409,2025-10-02,Hillview,Regular
R014410,2025-03-19,Hillview,Occasional
R014411,2025-12-31,Lakewood,Frequent
R014412,2024-10-21,Hillview,Occasional
R014413,2025-03-23,Hillview,Frequent
R014414,2025-02-02,Metroville,Regular
R014415,2024-02-04,Hillview,Frequent
R014416,2024-01-30,Lakewood,Regular
R014417,2025-10-18,Metroville,Occasional
R014418,2024-05-07,Metroville,Regular
R014419,2024-09-16,Riverton,Frequent
R014420,2025-04-01,Hillview,Regular
R014421,2025-02-25,Lakewood,Frequent
R014422,2025-01-11,Lakewood,Occasional
R014423,2025-12-17,Metroville,Frequent
R014424,2025-07-30,Hillview,Frequent
R014425,2025-11-20,Metroville,Frequent
R014426,2025-04-27,Lakewood,Regular
R014427,2025-12-17,Lakewood,Frequent
R014428,2025-03-16,Metroville,Regular
R014429,2025-01-31,Hillview,Regular
R014430,2025-08-19,Hillview,Frequent
R014431,2025-09-27,Lakewood,Occasional
R014432,2024-02-19,Riverton,Frequent
R014433,2025-10-28,Hillview,Occasional
R014434,2025-05-20,Metroville,Occasional
R014435,2025-10-19,Metroville,Regular
R014436,2025-06-07,Riverton,Regular
R014437,2025-11-09,Lakewood,Occasional
R014438,2024-07-20,Riverton,Regular
R014439,2024-05-17,Lakewood,Occasional
R014440,2024-05-23,Riverton,Regular
R014441,2024-07-03,Metroville,Occasional
R014442,2024-06-05,Metroville,Occasional
R014443,2024-11-19,Metroville,Occasional
R014444,2024-05-25,Lakewood,Occasional
R014445,2024-04-25,Riverton,Regular
R014446,2025-01-18,Hillview,Regular
R014447,2025-08-03,Lakewood,Regular
R014448,2024-04-09,Riverton,Regular
R014449,2025-01-09,Metroville,Occasional
R014450,2025-04-27,Lakewood,Frequent
R014451,2025-05-31,Hillview,Regular
R014452,2024-03-17,Metroville,Occasional
R014453,2025-06-21,Riverton,Regular
R014454,2024-01-20,Metroville,Occasional
R014455,2024-06-22,Metroville,Regular
R014456,2024-08-21,Riverton,Occasional
R014457,2025-09-16,Riverton,Regular
R014458,2024-05-20,Lakewood,Occasional
R014459,2025-07-26,Hillview,Regular
R014460,2025-12-24,Hillview,Regular
R014461,2025-12-03,Riverton,Regular
R014462,2024-08-09,Metroville,Occasional
R014463,2024-03-11,Lakewood,Occasional
R014464,2024-06-11,Riverton,Regular
R014465,2025-07-16,Riverton,Regular
R014466,2024-05-24,Lakewood,Regular
R014467,2025-04-17,Lakewood,Regular
R014468,2024-09-30,Metroville,Occasional
R014469,2025-07-15,Metroville,Regular
R014470,2025-03-19,Lakewood,Regular
R014471,2025-03-04,Hillview,Regular
R014472,2025-07-26,Riverton,Regular
R014473,2025-11-29,Hillview,Regular
R014474,2024-09-23,Riverton,Regular
R014475,2025-01-22,Metroville,Frequent
R014476,2025-04-03,Riverton,Regular
R014477,2025-08-25,Hillview,Frequent
R014478,2024-12-18,Riverton,Frequent
R014479,2024-10-01,Lakewood,Occasional
R014480,2025-09-11,Riverton,Frequent
R014481,2025-11-28,Metroville,Occasional
R014482,2025-02-20,Metroville,Frequent
R014483,2024-03-16,Metroville,Frequent
R014484,2024-07-31,Lakewood,Occasional
R014485,2024-12-04,Hillview,Occasional
R014486,2025-05-30,Metroville,Regular
R014487,2025-05-05,Metroville,Occasional
R014488,2025-08-23,Riverton,Regular
R014489,2024-01-22,Hillview,Occasional
R014490,2024-12-06,Lakewood,Regular
R014491,2025-05-28,Lakewood,Occasional
R014492,2025-12-23,Lakewood,Regular
R014493,2024-04-14,Riverton,Regular
R014494,2025-10-05,Hillview,Regular
R014495,2024-01-06,Metroville,Frequent
R014496,2024-05-24,Hillview,Regular
R014497,2025-09-12,Riverton,Regular
R014498,2025-07-29,Riverton,Occasional
R014499,2025-12-13,Metroville,Occasional
R014500,2025-03-15,Hillview,Regular
R014501,2025-03-26,Lakewood,Occasional
R014502,2025-01-26,Lakewood,Regular
R014503,2025-01-09,Lakewood,Occasional
R014504,2025-01-11,Metroville,Occasional
R014505,2024-08-02,Metroville,Regular
R014506,2025-09-16,Metroville,Regular
R014507,2024-09-18,Metroville,Occasional
R014508,2025-03-23,Lakewood,Regular
R014509,2025-05-04,Riverton,Frequent
R014510,2025-01-28,Riverton,Occasional
R014511,2025-03-23,Lakewood,Frequent
R014512,2024-02-05,Metroville,Regular
R014513,2024-08-19,Lakewood,Occasional
R014514,2024-11-24,Riverton,Regular
R014515,2024-10-15,Riverton,Regular
R014516,2025-10-26,Metroville,Regular
R014517,2025-10-18,Hillview,Occasional
R014518,2025-06-04,Riverton,Occasional
R014519,2024-09-14,Hillview,Occasional
R014520,2024-02-07,Riverton,Regular
R014521,2025-07-06,Lakewood,Regular
R014522,2025-10-09,Hillview,Frequent
R014523,2024-12-24,Hillview,Regular
R014524,2025-08-28,Hillview,Regular
R014525,2025-11-12,Hillview,Regular
R014526,2025-02-04,Hillview,Regular
R014527,2024-06-02,Riverton,Frequent
R014528,2024-01-17,Metroville,Frequent
R014529,2025-07-08,Lakewood,Occasional
R014530,2025-02-15,Riverton,Frequent
R014531,2024-04-22,Riverton,Frequent
R014532,2024-02-09,Lakewood,Occasional
R014533,2025-12-10,Lakewood,Regular
R014534,2024-08-22,Hillview,Regular
R014535,2024-08-27,Lakewood,Regular
R014536,2025-04-05,Metroville,Frequent
R014537,2024-09-23,Riverton,Frequent
R014538,2025-10-30,Lakewood,Occasional
R014539,2025-05-13,Metroville,Occasional
R014540,2024-09-18,Riverton,Occasional
R014541,2024-07-14,Hillview,Frequent
R014542,2025-09-21,Metroville,Occasional
R014543,2025-03-09,Lakewood,Regular
R014544,2025-11-03,Lakewood,Regular
R014545,2024-09-09,Riverton,Occasional
R014546,2024-01-16,Lakewood,Occasional
R014547,2025-10-20,Lakewood,Frequent
R014548,2024-06-24,Riverton,Occasional
R014549,2025-09-10,Hillview,Regular
R014550,2025-06-03,Metroville,Occasional
R014551,2024-06-18,Lakewood,Occasional
R014552,2025-07-08,Riverton,Occasional
R014553,2024-02-29,Metroville,Occasional
R014554,2024-10-14,Riverton,Occasional
R014555,2024-09-17,Lakewood,Occasional
R014556,2025-04-25,Metroville,Regular
R014557,2025-01-26,Metroville,Occasional
R014558,2025-03-24,Metroville,Occasional
R014559,2024-12-14,Riverton,Frequent
R014560,2025-06-25,Riverton,Regular
R014561,2024-04-27,Riverton,Frequent
R014562,2025-06-10,Riverton,Regular
R014563,2024-02-06,Lakewood,Occasional
R014564,2024-03-03,Hillview,Regular
R014565,2025-06-13,Hillview,Frequent
R014566,2024-04-25,Metroville,Occasional
R014567,2025-07-17,Riverton,Occasional
R014568,2024-04-07,Riverton,Occasional
R014569,2024-04-17,Lakewood,Frequent
R014570,2025-11-13,Metroville,Occasional
R014571,2024-05-09,Metroville,Frequent
R014572,2025-10-30,Hillview,Regular
R014573,2024-09-11,Riverton,Regular
R014574,2025-08-06,Riverton,Occasional
R014575,2025-11-18,Hillview,Occasional
R014576,2024-03-26,Metroville,Occasional
R014577,2024-08-29,Hillview,Regular
R014578,2025-02-24,Lakewood,Regular
R014579,2025-09-25,Riverton,Regular
R014580,2024-05-17,Metroville,Occasional
R014581,2024-05-16,Metroville,Regular
R014582,2024-09-26,Lakewood,Regular
R014583,2024-05-29,Metroville,Frequent
R014584,2024-07-14,Metroville,Occasional
R014585,2024-04-05,Metroville,Frequent
R014586,2025-08-29,Riverton,Regular
R014587,2025-08-06,Hillview,Regular
R014588,2024-04-15,Metroville,Occasional
R014589,2025-01-27,Metroville,Regular
R014590,2025-04-18,Lakewood,Occasional
R014591,2025-04-04,Riverton,Regular
R014592,2025-12-21,Riverton,Occasional
R014593,2025-04-14,Hillview,Occasional
R014594,2025-05-17,Metroville,Occasional
R014595,2024-01-25,Lakewood,Frequent
R014596,2024-02-27,Hillview,Frequent
R014597,2025-03-29,Riverton,Regular
R014598,2025-10-26,Lakewood,Occasional
R014599,2024-10-19,Hillview,Regular
R014600,2025-04-15,Metroville,Frequent
R014601,2024-06-02,Metroville,Regular
R014602,2024-11-30,Metroville,Frequent
R014603,2025-07-03,Hillview,Regular
R014604,2025-04-27,Hillview,Regular
R014605,2024-03-24,Metroville,Occasional
R014606,2025-10-05,Lakewood,Occasional
R014607,2025-11-09,Lakewood,Frequent
R014608,2024-12-15,Metroville,Occasional
R014609,2024-09-06,Hillview,Occasional
R014610,2025-01-23,Lakewood,Frequent
R014611,2025-08-09,Hillview,Regular
R014612,2024-11-27,Riverton,Occasional
R014613,2024-01-23,Metroville,Regular
R014614,2024-02-23,Riverton,Occasional
R014615,2025-08-17,Riverton,Occasional
R014616,2025-07-30,Metroville,Occasional
R014617,2025-07-19,Metroville,Regular
R014618,2024-04-02,Hillview,Occasional
R014619,2024-05-04,Riverton,Frequent
R014620,2024-10-15,Riverton,Occasional
R014621,2024-06-17,Metroville,Occasional
R014622,2024-10-10,Riverton,Occasional
R014623,2025-02-12,Riverton,Regular
R014624,2024-07-23,Metroville,Frequent
R014625,2024-03-31,Metroville,Occasional
R014626,2024-10-21,Lakewood,Regular
R014627,2025-06-12,Riverton,Occasional
R014628,2025-03-28,Metroville,Occasional
R014629,2024-08-23,Hillview,Occasional
R014630,2024-08-15,Metroville,Occasional
R014631,2025-03-03,Hillview,Frequent
R014632,2024-05-06,Metroville,Regular
R014633,2025-09-02,Riverton,Frequent
R014634,2025-09-28,Lakewood,Frequent
R014635,2024-01-19,Riverton,Regular
R014636,2025-12-11,Hillview,Occasional
R014637,2024-01-18,Metroville,Occasional
R014638,2024-12-01,Metroville,Occasional
R014639,2025-05-03,Metroville,Occasional
R014640,2024-08-27,Lakewood,Occasional
R014641,2024-05-29,Riverton,Occasional
R014642,2024-02-04,Metroville,Regular
R014643,2025-06-16,Riverton,Occasional
R014644,2024-01-27,Lakewood,Regular
R014645,2024-12-20,Hillview,Regular
R014646,2024-10-14,Lakewood,Occasional
R014647,2025-12-09,Hillview,Occasional
R014648,2025-11-11,Lakewood,Regular
R014649,2025-08-21,Hillview,Frequent
R014650,2025-06-18,Riverton,Regular
R014651,2025-02-01,Metroville,Frequent
R014652,2024-09-12,Riverton,Occasional
R014653,2024-05-01,Lakewood,Frequent
R014654,2025-12-09,Metroville,Regular
R014655,2024-10-08,Lakewood,Frequent
R014656,2024-11-09,Hillview,Occasional
R014657,2024-04-13,Riverton,Frequent
R014658,2024-07-21,Metroville,Regular
R014659,2025-04-09,Hillview,Occasional
R014660,2024-11-08,Lakewood,Regular
R014661,2025-03-04,Metroville,Occasional
R014662,2024-06-03,Metroville,Frequent
R014663,2024-03-01,Metroville,Frequent
R014664,2025-10-10,Riverton,Regular
R014665,2024-11-12,Metroville,Occasional
R014666,2024-09-21,Metroville,Occasional
R014667,2024-07-28,Lakewood,Occasional
R014668,2025-04-26,Hillview,Regular
R014669,2025-02-16,Riverton,Occasional
R014670,2024-10-11,Lakewood,Regular
R014671,2025-11-12,Riverton,Regular
R014672,2025-10-22,Metroville,Occasional
R014673,2024-05-25,Hillview,Occasional
R014674,2025-04-15,Metroville,Occasional
R014675,2025-12-09,Metroville,Frequent
R014676,2024-12-23,Lakewood,Regular
R014677,2024-01-23,Metroville,Regular
R014678,2024-04-06,Metroville,Occasional
R014679,2025-05-03,Riverton,Regular
R014680,2025-10-22,Lakewood,Occasional
R014681,2024-04-03,Metroville,Occasional
R014682,2025-02-04,Riverton,Regular
R014683,2024-12-29,Riverton,Occasional
R014684,2024-07-27,Hillview,Regular
R014685,2025-04-07,Metroville,Frequent
R014686,2025-10-04,Hillview,Regular
R014687,2024-06-24,Riverton,Occasional
R014688,2024-02-09,Lakewood,Occasional
R014689,2024-09-19,Metroville,Regular
R014690,2024-08-17,Lakewood,Occasional
R014691,2025-06-16,Metroville,Frequent
R014692,2025-01-27,Riverton,Regular
R014693,2024-01-14,Riverton,Occasional
R014694,2024-09-05,Metroville,Occasional
R014695,2025-06-22,Metroville,Occasional
R014696,2024-12-14,Hillview,Occasional
R014697,2025-02-16,Lakewood,Frequent
R014698,2024-07-12,Lakewood,Regular
R014699,2024-08-21,Hillview,Regular
R014700,2024-04-05,Metroville,Occasional
R014701,2024-02-29,Riverton,Occasional
R014702,2024-01-27,Riverton,Regular
R014703,2025-04-02,Metroville,Frequent
R014704,2024-04-25,Metroville,Regular
R014705,2025-02-24,Hillview,Occasional
R014706,2025-11-28,Metroville,Frequent
R014707,2025-05-25,Metroville,Occasional
R014708,2025-02-25,Lakewood,Regular
R014709,2024-03-26,Riverton,Frequent
R014710,2024-12-23,Lakewood,Regular
R014711,2025-10-14,Metroville,Frequent
R014712,2024-10-08,Lakewood,Frequent
R014713,2025-08-27,Lakewood,Occasional
R014714,2025-06-02,Riverton,Regular
R014715,2024-07-14,Hillview,Regular
R014716,2024-04-13,Metroville,Occasional
R014717,2024-01-13,Riverton,Frequent
R014718,2024-07-21,Riverton,Frequent
R014719,2024-08-31,Riverton,Occasional
R014720,2025-04-25,Lakewood,Occasional
R014721,2025-02-23,Metroville,Occasional
R014722,2024-12-16,Riverton,Occasional
R014723,2025-06-13,Riverton,Regular
R014724,2025-07-17,Riverton,Regular
R014725,2025-06-06,Metroville,Occasional
R014726,2025-10-18,Metroville,Regular
R014727,2024-09-20,Metroville,Occasional
R014728,2025-08-25,Metroville,Frequent
R014729,2024-11-03,Metroville,Frequent
R014730,2024-05-14,Metroville,Occasional
R014731,2024-04-16,Metroville,Occasional
R014732,2024-03-07,Metroville,Frequent
R014733,2025-11-30,Hillview,Occasional
R014734,2024-05-04,Lakewood,Frequent
R014735,2025-09-03,Metroville,Occasional
R014736,2025-07-27,Riverton,Occasional
R014737,2024-11-17,Lakewood,Regular
R014738,2025-10-30,Metroville,Occasional
R014739,2025-10-26,Lakewood,Regular
R014740,2025-11-08,Metroville,Frequent
R014741,2024-12-29,Lakewood,Regular
R014742,2024-08-06,Metroville,Regular
R014743,2024-02-02,Lakewood,Regular
R014744,2025-09-07,Metroville,Regular
R014745,2025-10-01,Metroville,Occasional
R014746,2025-01-27,Riverton,Occasional
R014747,2024-02-21,Metroville,Regular
R014748,2025-08-25,Lakewood,Occasional
